Date	Q	M_Debit_x	"	P"	M_Debit_y
1934-04-30	0.3357362990754389	0.7	28.5	0.21
1934-05-01	0.781455178882487	0.34	4.0	0.44
1934-05-02	0.7235696100763768	0.64	6.1	0.62
1934-05-03	1.3024252981374782	0.43	7.35	0.03
1934-05-04	1.3545223100629775	0.32	30.35	0.48
1934-05-05	4.121452498995042	0.19	28.0	0.37
1934-05-06	3.82044754120327	0.97	2.0	0.58
1934-05-07	3.102666488007504	0.43	1.0	0.46
1934-05-08	2.326999866005628	0.74	0.0	0.84
1934-05-09	2.0838804770199655	0.46	0.0	0.17
1934-05-10	2.014417794452633	0.27	0.0	0.18
1934-05-11	1.8291839742730807	0.29	0.5	0.8
1934-05-12	1.4587163339139757	0.25	17.5	0.91
1934-05-13	2.790084416454509	0.02	15.75	0.17
1934-05-14	7.235696100763768	0.65	15.5	0.9
1934-05-15	3.241591853142168	0.04	0.0	0.36
1934-05-16	2.0723033632587433	0.3	0.0	0.87
1934-05-17	2.245960069677074	0.22	0.0	0.44
1934-05-18	1.3545223100629775	0.3	0.0	0.9
1934-05-19	1.0708830229130377	0.95	2.0	0.57
1934-05-20	1.2271740586895352	0.68	33.5	0.83
1934-05-21	1.667104381615972	0.32	20.0	0.2
1934-05-22	3.241591853142168	0.48	5.85	0.79
1934-05-23	2.5238107999464026	0.08	14.1	0.7
1934-05-24	2.245960069677074	0.06	28.65	0.15
1934-05-25	2.2112287283934076	0.88	1.5	0.83
1934-05-26	3.704676403591049	0.57	2.0	0.81
1934-05-27	2.9174326678279514	0.58	5.0	0.8
1934-05-28	1.8291839742730807	0.94	0.0	0.5
1934-05-29	1.4587163339139757	0.55	0.0	0.93
1934-05-30	1.1924427174058692	0.93	0.0	0.96
1934-05-31	1.163499933002814	0.99	0.0	0.42
1934-06-01	0.9030148733753184	0.59	24.0	0.64
1934-06-02	0.9030148733753184	0.78	0.0	0.06
1934-06-03	1.8060297467506368	0.23	16.9	0.09
1934-06-04	1.3197909687793112	0.13	0.0	0.79
1934-06-05	1.1924427174058692	0.39	0.0	1.0
1934-06-06	1.3197909687793112	0.99	2.25	0.93
1934-06-07	1.6786814953771942	0.57	1.0	0.76
1934-06-08	1.7481441779445266	0.09	0.0	0.31
1934-06-09	1.2908481843762563	0.47	0.0	0.41
1934-06-10	1.1924427174058692	0.43	0.0	0.75
1934-06-11	1.6439501540935282	0.69	9.0	0.75
1934-06-12	1.910223770601635	0.17	23.0	0.53
1934-06-13	1.3545223100629775	0.08	4.35	0.69
1934-06-14	1.163499933002814	0.13	0.0	0.57
1934-06-15	1.1924427174058692	0.81	0.0	0.99
1934-06-16	1.163499933002814	0.16	0.0	0.12
1934-06-17	1.0998258073160927	0.66	0.0	0.06
1934-06-18	0.9840546697038726	0.88	0.0	0.26
1934-06-19	0.8798606458528743	0.97	14.85	0.12
1934-06-20	1.8986466568404128	0.99	25.85	0.98
1934-06-21	2.1186118183036315	0.72	0.9	0.79
1934-06-22	1.6786814953771942	0.13	0.0	0.35
1934-06-23	1.3892536513466434	0.77	8.5	0.03
1934-06-24	2.732198847648399	0.61	7.35	0.52
1934-06-25	2.489079458662736	0.16	3.5	0.4
1934-06-26	2.0723033632587433	0.51	0.9	0.45
1934-06-27	1.8291839742730807	0.78	0.0	0.0
1934-06-28	1.3197909687793112	0.06	0.0	0.96
1934-06-29	1.1924427174058692	0.37	0.0	0.82
1934-06-30	1.0129974541069275	0.6	0.5	0.56
1934-07-01	1.6786814953771942	0.64	0.0	0.09
1934-07-02	1.4239849926303096	0.73	44.5	0.36
1934-07-03	3.982527133860378	0.85	0.0	0.06
1934-07-04	1.910223770601635	0.89	0.6	0.9
1934-07-05	2.0375720219750773	0.18	0.0	0.88
1934-07-06	2.9174326678279514	0.79	0.4	0.73
1934-07-07	3.519442583411497	0.76	4.5	0.02
1934-07-08	3.380517218276833	0.39	28.5	0.47
1934-07-09	5.8464424494171245	0.27	0.0	0.0
1934-07-10	2.570119254991291	0.47	0.0	0.26
1934-07-11	1.7481441779445266	0.69	0.0	0.53
1934-07-12	1.4239849926303096	0.49	1.15	0.61
1934-07-13	1.2271740586895352	0.13	1.5	0.0
1934-07-14	2.3964625485729605	0.57	0.0	0.17
1934-07-15	1.2561168430925902	0.32	0.0	0.35
1934-07-16	1.134557148599759	0.42	0.0	0.58
1934-07-17	1.0998258073160927	0.9	1.4	0.22
1934-07-18	1.151922819241592	0.96	0.0	0.24
1934-07-19	1.4124078788690877	0.32	0.0	0.83
1934-07-20	1.0998258073160927	0.48	0.0	0.35
1934-07-21	0.9319576577783734	0.86	46.0	0.82
1934-07-22	2.0491491357362994	0.79	0.0	0.26
1934-07-23	1.4934476751976418	0.35	1.0	0.17
1934-07-24	1.910223770601635	0.72	0.0	0.9
1934-07-25	1.3892536513466434	0.1	0.0	0.43
1934-07-26	2.1533431595872976	0.42	31.85	0.55
1934-07-27	1.4587163339139757	0.75	0.0	0.65
1934-07-28	1.163499933002814	0.59	0.0	0.73
1934-07-29	1.0708830229130377	0.37	0.0	0.99
1934-07-30	0.9319576577783734	0.48	0.0	0.19
1934-07-31	0.9724775559426505	0.3	1.0	0.33
1934-08-01	1.1924427174058692	0.68	0.0	0.21
1934-08-02	0.9609004421814284	0.76	3.0	0.11
1934-08-03	1.2271740586895352	0.3	0.0	0.1
1934-08-04	0.8798606458528743	0.55	0.0	0.3
1934-08-05	0.775666622001876	0.21	0.0	0.38
1934-08-06	0.7004153825539329	0.47	0.0	0.98
1934-08-07	0.6714725981508778	0.46	0.0	0.49
1934-08-08	0.8277636339273751	0.48	0.0	0.53
1934-08-09	0.7525123944794319	0.37	4.0	0.57
1934-08-10	1.7828755192281924	0.95	0.0	0.9
1934-08-11	1.0419402385099827	0.89	0.0	0.35
1934-08-12	0.775666622001876	0.61	0.0	0.92
1934-08-13	0.8798606458528743	0.47	13.0	0.59
1934-08-14	1.2271740586895352	0.93	11.0	0.41
1934-08-15	1.4587163339139757	0.37	0.0	0.09
1934-08-16	1.2908481843762563	0.95	0.0	0.79
1934-08-17	0.9840546697038726	0.8	0.0	0.59
1934-08-18	0.79882084952432	0.87	0.0	0.12
1934-08-19	0.9609004421814284	0.89	15.0	0.21
1934-08-20	1.0419402385099827	0.36	0.0	0.37
1934-08-21	0.8509178614498192	0.25	0.0	0.43
1934-08-22	0.7525123944794319	0.6	0.0	0.63
1934-08-23	0.8277636339273751	0.13	2.0	0.41
1934-08-24	0.7004153825539329	0.37	0.0	0.25
1934-08-25	0.6483183706284337	0.04	5.0	0.04
1934-08-26	0.7004153825539329	0.07	3.0	0.77
1934-08-27	0.6367412568672116	0.68	0.0	1.0
1934-08-28	0.7525123944794319	0.96	52.0	0.1
1934-08-29	1.3545223100629775	0.85	0.0	0.19
1934-08-30	0.775666622001876	0.81	0.0	0.68
1934-08-31	0.6020099155835456	0.58	0.0	0.74
1934-09-01	0.6020099155835456	0.46	1.0	0.22
1934-09-02	0.5788556880611014	0.98	0.0	0.57
1934-09-03	0.8509178614498192	0.49	4.6	0.66
1934-09-04	1.5281790164813078	0.92	3.5	0.26
1934-09-05	1.562910357764974	0.76	5.0	0.94
1934-09-06	1.2561168430925902	0.67	3.9	0.25
1934-09-07	2.245960069677074	0.83	0.0	0.83
1934-09-08	1.2561168430925902	0.6	0.0	0.82
1934-09-09	0.8798606458528743	0.17	3.0	0.32
1934-09-10	0.9840546697038726	0.3	0.5	0.44
1934-09-11	1.134557148599759	0.59	3.0	0.37
1934-09-12	1.2561168430925902	0.02	1.25	0.82
1934-09-13	1.0708830229130377	0.52	28.75	0.04
1934-09-14	1.4934476751976418	0.75	0.0	0.08
1934-09-15	1.2271740586895352	0.93	0.0	0.01
1934-09-16	1.134557148599759	0.68	0.55	0.6
1934-09-17	1.3545223100629775	0.02	0.0	0.02
1934-09-18	1.0998258073160927	0.81	0.0	0.8
1934-09-19	1.0419402385099827	0.5	14.55	0.38
1934-09-20	0.8509178614498192	0.04	22.0	0.87
1934-09-21	0.79882084952432	0.47	0.0	0.27
1934-09-22	0.8798606458528743	0.56	0.0	0.52
1934-09-23	1.0940372504354818	0.12	0.0	0.63
1934-09-24	1.1924427174058692	0.28	7.0	0.14
1934-09-25	1.4934476751976418	0.45	0.0	0.31
1934-09-26	1.6786814953771942	0.83	0.0	0.58
1934-09-27	2.1186118183036315	0.72	0.0	0.11
1934-09-28	2.3964625485729605	0.0	0.0	0.28
1934-09-29	1.9681093394077451	0.47	48.5	0.45
1934-09-30	3.0332038054401718	0.65	3.4	0.53
1934-10-01	3.2184376256197242	0.15	0.0	0.27
1934-10-02	2.9174326678279514	0.91	0.0	0.92
1934-10-03	1.910223770601635	0.7	0.0	0.6
1934-10-04	1.910223770601635	0.15	2.0	0.42
1934-10-05	3.0332038054401718	0.14	2.25	0.9
1934-10-06	1.7944526329894144	0.45	0.0	0.7
1934-10-07	1.3545223100629775	0.95	0.0	0.39
1934-10-08	1.2908481843762563	0.58	0.0	0.59
1934-10-09	1.134557148599759	0.6	0.0	0.18
1934-10-10	1.2908481843762563	0.38	0.0	0.06
1934-10-11	1.0998258073160927	0.14	0.0	0.59
1934-10-12	1.0419402385099827	0.49	0.0	1.0
1934-10-13	0.9319576577783734	0.85	0.0	0.56
1934-10-14	1.1924427174058692	0.77	6.25	0.14
1934-10-15	2.0723033632587433	0.51	1.5	0.74
1934-10-16	2.1533431595872976	1.0	8.45	0.02
1934-10-17	1.956532225646523	0.63	0.5	0.81
1934-10-18	1.5281790164813078	0.98	6.4	0.12
1934-10-19	1.1924427174058692	0.37	8.75	0.8
1934-10-20	1.1924427174058692	0.63	0.0	0.72
1934-10-21	1.134557148599759	0.69	10.5	0.87
1934-10-22	1.7134128366608603	0.54	10.0	0.57
1934-10-23	1.7944526329894144	0.72	5.0	0.47
1934-10-24	1.8291839742730807	0.33	0.0	0.8
1934-10-25	2.0723033632587433	0.49	0.0	0.32
1934-10-26	1.59764169904864	0.58	0.0	0.7
1934-10-27	2.2112287283934076	0.36	13.5	0.54
1934-10-28	1.875492429317969	0.45	19.6	0.0
1934-10-29	1.991263566930189	0.38	2.0	0.12
1934-10-30	1.875492429317969	0.96	0.0	0.57
1934-10-31	1.59764169904864	0.89	0.0	0.57
1934-11-01	1.3545223100629775	0.86	0.0	0.9
1934-11-02	2.002840680691411	0.2	0.0	0.43
1934-11-03	1.7481441779445266	0.72	0.0	0.27
1934-11-04	1.2271740586895352	0.66	0.0	0.2
1934-11-05	1.2561168430925902	0.04	0.0	0.31
1934-11-06	1.2271740586895352	0.05	0.0	0.74
1934-11-07	1.0129974541069275	0.7	0.0	0.16
1934-11-08	1.0129974541069275	0.41	0.0	0.92
1934-11-09	1.134557148599759	0.41	0.0	0.35
1934-11-10	0.9840546697038726	0.47	4.0	0.12
1934-11-11	1.562910357764974	0.05	0.0	0.47
1934-11-12	1.2561168430925902	0.7	5.75	0.89
1934-11-13	1.6439501540935282	0.29	0.65	0.0
1934-11-14	1.5281790164813078	0.97	16.85	0.64
1934-11-15	2.002840680691411	0.37	27.25	0.84
1934-11-16	1.7944526329894144	0.3	0.0	0.23
1934-11-17	1.4587163339139757	0.94	4.6	0.85
1934-11-18	2.2112287283934076	0.17	0.0	0.2
1934-11-19	1.7944526329894144	0.94	4.5	0.47
1934-11-20	2.0375720219750773	0.27	0.0	0.39
1934-11-21	1.6786814953771942	0.97	0.0	0.7
1934-11-22	1.3197909687793112	0.73	2.5	0.37
1934-11-23	1.2271740586895352	0.06	1.15	0.37
1934-11-24	1.163499933002814	0.84	0.0	0.73
1934-11-25	1.0998258073160927	0.25	0.0	0.53
1934-11-26	1.0129974541069275	0.63	0.0	0.92
1934-11-27	0.9840546697038726	0.4	0.0	0.95
1934-11-28	0.9319576577783734	0.09	15.35	0.77
1934-11-29	0.9609004421814284	0.44	0.0	0.51
1934-11-30	1.0708830229130377	0.54	0.0	0.37
1934-12-01	0.9609004421814284	0.13	0.0	0.32
1934-12-02	0.9609004421814284	0.24	0.0	0.94
1934-12-03	0.9030148733753184	0.42	0.0	0.83
1934-12-04	0.8277636339273751	0.83	0.0	0.13
1934-12-05	0.8277636339273751	0.15	0.2	0.31
1934-12-06	1.2908481843762563	0.92	0.0	0.39
1934-12-07	0.9319576577783734	0.87	0.0	0.17
1934-12-08	0.8277636339273751	1.0	0.0	0.46
1934-12-09	0.775666622001876	0.62	0.0	0.18
1934-12-10	0.7235696100763768	0.14	0.0	0.34
1934-12-11	0.79882084952432	0.92	25.65	0.06
1934-12-12	2.1764973871097415	0.05	0.0	0.41
1934-12-13	1.562910357764974	0.91	0.0	0.73
1934-12-14	1.134557148599759	0.59	0.0	0.36
1934-12-15	0.9609004421814284	0.49	0.0	0.12
1934-12-16	0.9609004421814284	0.28	0.0	0.16
1934-12-17	0.8798606458528743	0.49	0.0	0.29
1934-12-18	0.8277636339273751	0.25	0.0	1.0
1934-12-19	0.9840546697038726	0.46	0.0	0.78
1934-12-20	0.9319576577783734	0.2	0.0	0.58
1934-12-21	0.79882084952432	0.91	0.0	0.41
1934-12-22	0.7525123944794319	0.66	0.0	0.21
1934-12-23	0.7004153825539329	0.43	0.0	0.66
1934-12-24	0.6714725981508778	0.5	0.0	0.3
1934-12-25	0.6483183706284337	0.27	0.0	0.23
1934-12-26	0.6367412568672116	0.51	0.0	0.48
1934-12-27	0.6251641431059896	0.81	0.0	0.18
1934-12-28	0.6251641431059896	0.41	0.0	0.63
1934-12-29	0.6135870293447676	0.06	0.0	0.49
1934-12-30	0.6020099155835456	0.65	0.0	0.32
1934-12-31	0.5904328018223235	0.31	0.0	0.56
1936-01-01	0.4098298271472598	0.06	0.0	0.86
1936-01-02	0.40056813613828224	0.73	0.0	0.85
1936-01-03	0.39130644512930457	0.25	0.0	0.02
1936-01-04	0.38204475412032696	0.27	0.0	0.66
1936-01-05	0.3727830631113494	0.33	0.0	0.63
1936-01-06	0.3727830631113494	0.47	0.0	0.02
1936-01-07	0.36352137210237173	0.2	0.0	0.16
1936-01-08	0.36352137210237173	0.39	0.0	0.05
1936-01-09	0.3542596810933941	0.78	0.0	0.22
1936-01-10	0.3449979900844165	0.34	0.0	0.86
1936-01-11	0.3449979900844165	0.63	0.0	0.61
1936-01-12	0.3357362990754389	0.23	0.0	0.31
1936-01-13	0.3264746080664612	0.12	0.0	0.58
1936-01-14	0.3264746080664612	0.41	0.0	0.02
1936-01-15	0.31952833980972806	0.16	0.0	0.67
1936-01-16	0.31952833980972806	0.76	0.0	0.19
1936-01-17	0.31952833980972806	0.31	0.0	0.7
1936-01-18	0.31952833980972806	0.64	0.0	0.76
1936-01-19	0.30332038054401717	0.46	0.0	0.03
1936-01-20	0.30332038054401717	0.05	0.0	0.39
1936-01-21	0.30332038054401717	0.94	0.0	0.35
1936-01-22	0.2940586895350395	0.63	0.0	0.76
1936-01-23	0.2940586895350395	0.33	1.75	0.63
1936-01-24	0.2940586895350395	0.17	9.0	0.77
1936-01-25	0.30332038054401717	0.82	0.0	0.3
1936-01-26	0.39130644512930457	0.98	0.0	0.72
1936-01-27	0.39130644512930457	0.64	0.0	0.57
1936-01-28	0.3727830631113494	0.13	0.0	0.34
1936-01-29	0.3357362990754389	0.11	1.9	0.95
1936-01-30	0.36352137210237173	0.46	0.0	0.63
1936-01-31	0.3542596810933941	0.56	0.0	0.53
1936-02-01	0.31952833980972806	0.89	0.0	0.26
1936-02-02	0.30332038054401717	1.0	0.0	0.53
1936-02-03	0.28711242127830633	0.82	0.0	0.68
1936-02-04	0.3357362990754389	0.71	0.0	0.74
1936-02-05	0.3357362990754389	0.68	0.0	0.05
1936-02-06	0.3264746080664612	0.95	0.0	0.71
1936-02-07	0.28711242127830633	0.76	0.0	0.93
1936-02-08	0.2790084416454509	0.53	0.0	0.7
1936-02-09	0.2720621733887177	0.37	0.0	0.83
1936-02-10	0.26511590513198446	0.67	0.0	0.92
1936-02-11	0.26511590513198446	0.22	0.0	0.82
1936-02-12	0.26511590513198446	0.55	0.0	0.44
1936-02-13	0.26511590513198446	0.04	0.0	0.56
1936-02-14	0.2581696368752513	0.83	0.0	0.39
1936-02-15	0.2581696368752513	0.29	0.0	0.43
1936-02-16	0.2500656572423959	0.03	0.0	0.54
1936-02-17	0.2419616776095404	0.93	0.0	0.49
1936-02-18	0.2419616776095404	0.99	0.0	0.52
1936-02-19	0.2419616776095404	0.52	0.0	0.99
1936-02-20	0.233857697976685	0.93	0.0	0.39
1936-02-21	0.233857697976685	0.46	0.0	0.7
1936-02-22	0.233857697976685	0.97	0.0	0.53
1936-02-23	0.233857697976685	0.28	1.0	0.44
1936-02-24	0.2500656572423959	0.01	2.0	0.6
1936-02-25	0.3264746080664612	0.57	0.0	0.94
1936-02-26	0.2790084416454509	0.18	0.0	0.87
1936-02-27	0.2500656572423959	0.22	0.0	0.97
1936-02-28	0.233857697976685	0.48	0.0	0.41
1936-02-29	0.2269114297199518	0.49	0.0	0.54
1936-03-01	0.2269114297199518	0.28	0.0	0.43
1936-03-02	0.233857697976685	0.89	0.0	0.54
1936-03-03	0.2269114297199518	0.4	0.0	0.93
1936-03-04	0.2269114297199518	0.71	0.0	0.09
1936-03-05	0.2269114297199518	0.82	0.0	0.49
1936-03-06	0.21996516146321857	0.66	0.0	0.91
1936-03-07	0.21301889320648532	0.68	0.0	0.29
1936-03-08	0.21301889320648532	0.1	0.0	0.37
1936-03-09	0.21301889320648532	0.82	0.0	0.72
1936-03-10	0.20607262494975212	0.7	0.0	0.95
1936-03-11	0.20028406806914112	0.62	3.0	0.46
1936-03-12	0.20028406806914112	0.22	0.0	0.98
1936-03-13	0.21996516146321857	0.85	3.0	0.85
1936-03-14	0.21996516146321857	0.92	0.0	0.34
1936-03-15	0.31952833980972806	0.67	0.0	0.83
1936-03-16	0.2720621733887177	0.67	0.0	0.54
1936-03-17	0.2419616776095404	0.99	0.0	0.1
1936-03-18	0.21996516146321857	0.52	0.0	0.02
1936-03-19	0.21301889320648532	0.96	0.0	0.21
1936-03-20	0.21301889320648532	0.34	0.0	0.35
1936-03-21	0.20607262494975212	0.23	6.5	0.43
1936-03-22	0.2581696368752513	0.99	6.45	0.89
1936-03-23	0.3357362990754389	0.27	0.0	0.83
1936-03-24	0.3357362990754389	0.83	0.0	0.0
1936-03-25	0.2940586895350395	0.13	0.0	0.97
1936-03-26	0.2419616776095404	0.94	0.0	0.33
1936-03-27	0.21996516146321857	0.92	0.0	0.73
1936-03-28	0.20607262494975212	0.31	0.0	0.07
1936-03-29	0.20028406806914112	0.61	0.0	0.69
1936-03-30	0.19449551118853012	0.09	0.0	0.85
1936-03-31	0.1887069543079191	0.98	0.0	0.31
1936-04-01	0.18291839742730806	0.72	0.0	0.15
1936-04-02	0.18291839742730806	0.1	0.0	0.83
1936-04-03	0.17712984054669706	0.32	0.0	0.67
1936-04-04	0.17712984054669706	0.57	0.0	0.89
1936-04-05	0.17134128366608606	0.6	0.0	0.88
1936-04-06	0.17134128366608606	0.73	0.0	0.67
1936-04-07	0.16555272678547503	0.8	0.0	0.59
1936-04-08	0.16555272678547503	0.45	0.0	0.82
1936-04-09	0.15976416990486403	0.35	0.0	0.87
1936-04-10	0.15976416990486403	0.71	0.0	0.13
1936-04-11	0.15976416990486403	0.76	0.0	0.58
1936-04-12	0.16555272678547503	0.5	12.25	0.34
1936-04-13	0.18291839742730806	0.06	0.75	0.36
1936-04-14	0.2269114297199518	0.76	0.0	0.05
1936-04-15	0.2419616776095404	0.3	0.0	0.95
1936-04-16	0.6020099155835456	0.18	25.45	0.12
1936-04-17	0.49781589173254726	0.04	0.0	0.44
1936-04-18	0.31952833980972806	0.23	0.0	0.49
1936-04-19	0.2269114297199518	0.65	0.0	0.7
1936-04-20	0.21996516146321857	0.1	2.25	0.28
1936-04-21	0.31952833980972806	0.92	1.25	0.74
1936-04-22	0.45613828219214797	0.44	0.0	0.45
1936-04-23	0.46539997320112564	0.85	0.0	0.0
1936-04-24	0.3449979900844165	0.94	0.9	0.6
1936-04-25	0.4376149001741927	1.0	0.75	0.85
1936-04-26	0.44687659118317036	0.13	36.75	0.5
1936-04-27	0.5672785742998795	0.91	11.5	0.26
1936-04-28	0.39130644512930457	0.5	0.0	0.12
1936-04-29	0.31952833980972806	0.88	0.0	0.71
1936-04-30	0.31026664880075044	0.12	0.0	0.25
1936-05-01	0.2940586895350395	0.41	0.0	0.32
1936-05-02	0.36352137210237173	0.87	0.0	0.83
1936-05-03	0.7004153825539329	0.18	14.5	0.01
1936-05-04	0.8798606458528743	0.25	18.0	0.54
1936-05-05	1.3313680825405334	0.5	22.0	0.8
1936-05-06	1.2908481843762563	0.68	23.0	0.17
1936-05-07	1.667104381615972	0.55	16.1	0.58
1936-05-08	1.944955111885301	0.39	14.65	0.09
1936-05-09	1.875492429317969	0.46	0.0	0.08
1936-05-10	1.3545223100629775	0.99	3.15	0.4
1936-05-11	1.134557148599759	0.05	0.0	0.28
1936-05-12	1.1924427174058692	0.54	0.0	0.91
1936-05-13	1.3892536513466434	0.85	0.0	0.39
1936-05-14	1.8291839742730807	0.53	0.0	0.17
1936-05-15	1.4587163339139757	0.67	0.0	0.53
1936-05-16	3.380517218276833	0.84	0.0	0.15
1936-05-17	3.380517218276833	0.87	32.1	0.9
1936-05-18	5.649631515476351	0.39	48.6	0.27
1936-05-19	6.7726115503148865	0.71	7.7	0.9
1936-05-20	3.380517218276833	0.72	0.0	0.57
1936-05-21	3.519442583411497	0.56	0.0	0.85
1936-05-22	3.519442583411497	0.92	0.6	0.14
1936-05-23	3.6583679485461613	0.45	0.0	0.73
1936-05-24	2.662736165081067	0.58	15.0	0.54
1936-05-25	1.991263566930189	0.56	13.25	0.98
1936-05-26	1.59764169904864	0.34	15.0	0.22
1936-05-27	2.431193889856626	0.5	15.0	0.21
1936-05-28	1.875492429317969	0.31	3.7	0.78
1936-05-29	1.7481441779445266	0.14	0.0	0.98
1936-05-30	1.4587163339139757	0.62	0.0	0.96
1936-05-31	1.163499933002814	0.45	2.15	0.18
1936-06-01	2.9174326678279514	0.05	37.85	0.79
1936-06-02	1.8291839742730807	0.46	23.5	0.82
1936-06-03	2.3848854348117383	0.98	22.7	0.0
1936-06-04	1.6439501540935282	0.13	60.5	0.05
1936-06-05	2.9174326678279514	0.92	0.0	0.16
1936-06-06	2.33857697976685	0.81	0.0	0.27
1936-06-07	2.5238107999464026	0.49	0.0	0.11
1936-06-08	2.2112287283934076	0.58	8.0	0.99
1936-06-09	4.862387779713252	0.66	19.7	0.66
1936-06-10	2.709044620125955	0.91	22.15	0.52
1936-06-11	3.0332038054401718	0.89	0.0	0.95
1936-06-12	1.991263566930189	0.78	48.5	0.82
1936-06-13	1.910223770601635	0.47	0.0	0.78
1936-06-14	1.5281790164813078	0.94	0.0	0.71
1936-06-15	1.6786814953771942	0.17	0.0	0.24
1936-06-16	1.4934476751976418	0.52	0.0	0.23
1936-06-17	1.5281790164813078	0.49	18.0	0.2
1936-06-18	2.1649202733485193	0.55	12.5	0.3
1936-06-19	1.562910357764974	0.44	9.0	0.98
1936-06-20	1.4239849926303096	0.53	10.15	0.88
1936-06-21	2.755353075170843	0.86	0.5	0.34
1936-06-22	1.956532225646523	0.02	6.85	0.54
1936-06-23	1.991263566930189	0.21	0.0	0.91
1936-06-24	2.3848854348117383	0.77	0.0	0.4
1936-06-25	2.3848854348117383	0.15	0.0	0.53
1936-06-26	1.4587163339139757	0.29	0.0	0.07
1936-06-27	1.1924427174058692	0.93	17.5	0.18
1936-06-28	1.0708830229130377	0.93	44.5	0.16
1936-06-29	1.991263566930189	0.37	0.0	0.57
1936-06-30	1.5281790164813078	0.77	0.0	0.55
1936-07-01	1.163499933002814	0.78	2.0	0.07
1936-07-02	1.0708830229130377	0.44	2.25	0.35
1936-07-03	1.3197909687793112	0.52	0.0	0.73
1936-07-04	1.3197909687793112	0.48	0.75	0.14
1936-07-05	1.4239849926303096	0.9	5.25	0.13
1936-07-06	1.5281790164813078	0.79	0.0	0.19
1936-07-07	1.1924427174058692	0.74	2.0	0.39
1936-07-08	1.134557148599759	0.12	3.0	0.45
1936-07-09	1.2908481843762563	0.91	0.0	0.28
1936-07-10	0.8798606458528743	0.21	0.0	0.39
1936-07-11	0.8277636339273751	0.66	0.0	0.96
1936-07-12	0.79882084952432	0.1	0.0	0.74
1936-07-13	0.775666622001876	0.01	0.0	0.52
1936-07-14	1.0129974541069275	0.71	0.0	0.63
1936-07-15	0.79882084952432	0.34	0.0	0.05
1936-07-16	0.7525123944794319	0.43	0.0	0.79
1936-07-17	0.7235696100763768	0.3	0.0	0.04
1936-07-18	0.6714725981508778	0.85	0.0	0.43
1936-07-19	0.6251641431059896	0.93	0.0	0.61
1936-07-20	0.6135870293447676	0.12	0.0	0.44
1936-07-21	0.6135870293447676	0.72	0.0	0.6
1936-07-22	0.5904328018223235	0.98	0.5	0.04
1936-07-23	0.5441243467774354	0.9	0.0	0.02
1936-07-24	0.5557014605386574	0.96	5.0	0.65
1936-07-25	0.8798606458528743	0.67	0.0	0.68
1936-07-26	0.9030148733753184	0.0	0.0	1.0
1936-07-27	0.775666622001876	0.34	0.0	0.17
1936-07-28	0.7235696100763768	0.45	0.0	0.82
1936-07-29	0.7004153825539329	0.61	8.0	0.95
1936-07-30	0.775666622001876	0.49	0.0	0.52
1936-07-31	0.7235696100763768	0.07	0.0	0.63
1936-08-01	0.6251641431059896	0.03	0.0	0.3
1936-08-02	0.5557014605386574	0.96	0.0	0.07
1936-08-03	0.7004153825539329	0.18	0.0	0.91
1936-08-04	0.7004153825539329	0.59	0.0	0.93
1936-08-05	0.5904328018223235	0.1	0.0	0.66
1936-08-06	0.5093930054937693	0.08	0.0	0.41
1936-08-07	0.8567064183304302	1.0	20.0	0.38
1936-08-08	0.6135870293447676	0.17	0.0	0.57
1936-08-09	0.6251641431059896	0.41	0.0	0.28
1936-08-10	0.5557014605386574	0.43	0.0	0.52
1936-08-11	0.7004153825539329	0.48	18.0	0.14
1936-08-12	1.6092188128098621	0.56	8.0	0.38
1936-08-13	1.163499933002814	0.62	0.0	0.41
1936-08-14	0.7525123944794319	0.21	1.0	0.97
1936-08-15	1.3197909687793112	0.8	0.0	0.03
1936-08-16	1.0998258073160927	0.25	14.25	0.65
1936-08-17	1.0998258073160927	0.73	14.1	0.12
1936-08-18	2.292268524721962	0.47	16.4	0.63
1936-08-19	1.5281790164813078	0.67	0.0	0.46
1936-08-20	1.0998258073160927	0.59	13.4	0.18
1936-08-21	2.1649202733485193	0.49	0.5	0.08
1936-08-22	1.2908481843762563	0.74	6.75	0.09
1936-08-23	0.9840546697038726	0.1	0.0	0.91
1936-08-24	0.9030148733753184	0.75	0.0	0.87
1936-08-25	2.6164277100361786	0.93	17.5	0.4
1936-08-26	1.3892536513466434	0.41	21.5	0.49
1936-08-27	3.982527133860378	0.21	12.9	0.4
1936-08-28	2.4775023449015143	0.9	0.0	0.34
1936-08-29	1.4587163339139757	0.96	0.0	0.06
1936-08-30	1.134557148599759	0.06	10.0	0.05
1936-08-31	1.0129974541069275	0.14	0.0	0.61
1936-09-01	1.0129974541069275	0.17	0.0	0.84
1936-09-02	1.163499933002814	0.29	0.0	0.59
1936-09-03	1.0708830229130377	0.16	0.0	0.77
1936-09-04	1.8291839742730807	0.51	0.0	0.89
1936-09-05	1.2561168430925902	0.88	36.2	0.08
1936-09-06	1.0419402385099827	0.1	0.0	0.91
1936-09-07	1.163499933002814	0.12	0.0	0.01
1936-09-08	0.8798606458528743	0.02	0.0	0.39
1936-09-09	0.8509178614498192	0.18	5.0	0.04
1936-09-10	1.163499933002814	0.02	0.0	0.89
1936-09-11	1.0708830229130377	0.8	0.0	0.69
1936-09-12	1.991263566930189	0.38	0.0	0.75
